t,Mach Number,cg (in),cp (in)
16.36,4.400235400413982,90.57582098426118,157.60327994795833
16.37,4.399489243128486,90.57582098426118,157.60857108343671
16.38,4.398743807222219,90.57582098426118,157.6138578680164
16.39,4.397999090891051,90.57582098426118,157.61914031416498
16.4,4.397255092330851,90.57582098426118,157.6244184343498
16.41,4.396511809737488,90.57582098426118,157.6296922410364
16.42,4.395769241306833,90.57582098426118,157.63496174669007
16.43,4.395027385234753,90.57582098426118,157.6402269637745
16.44,4.39428623971712,90.57582098426118,157.64548790475305
16.45,4.393545802949803,90.57582098426118,157.65074458208798
16.46,4.39280607312867,90.57582098426118,157.6559970082412
16.47,4.392067048449593,90.57582098426118,157.66124519567347
16.48,4.391328727108438,90.57582098426118,157.666489156845
16.490000000000002,4.390591107301077,90.57582098426118,157.67172890421546
16.5,4.38985418722338,90.57582098426118,157.676964450244
16.51,4.389117965071213,90.57582098426118,157.68219580738898
16.52,4.388382439040449,90.57582098426118,157.68742298810852
16.53,4.387647607326956,90.57582098426118,157.69264600486022
16.54,4.386913468126604,90.57582098426118,157.69786487010114
16.55,4.386180019635262,90.57582098426118,157.70307959628823
16.56,4.3854472600487995,90.57582098426118,157.70829019587813
16.57,4.384715187563086,90.57582098426118,157.7134966813268
16.580000000000002,4.383983800373991,90.57582098426118,157.71869906509045
16.59,4.383253096677383,90.57582098426118,157.72389735962489
16.6,4.382523074669134,90.57582098426118,157.7290915773859
16.61,4.381793732545111,90.57582098426118,157.73428173082888
16.62,4.381065068501185,90.57582098426118,157.7394678324098
16.63,4.3803370807332245,90.57582098426118,157.7446498945838
16.64,4.379609767437099,90.57582098426118,157.74982792980674
16.65,4.378883126808678,90.57582098426118,157.7550019505341
16.66,4.378157157043832,90.57582098426118,157.76017196922209
16.67,4.377431856338429,90.57582098426118,157.76533799832603
16.68,4.3767072228883395,90.57582098426118,157.77050005030284
16.69,4.375983254889432,90.57582098426118,157.77565813760827
16.7,4.375259950537577,90.57582098426118,157.78081227269945
16.71,4.3745373080286445,90.57582098426118,157.78596246803332
16.72,4.3738153255585015,90.57582098426118,157.79110873606732
16.73,4.37309400132302,90.57582098426118,157.7962510892592
16.740000000000002,4.372373333518068,90.57582098426118,157.80138954006742
16.75,4.371653320339515,90.57582098426118,157.80652410095038
16.76,4.3709339599832315,90.57582098426118,157.811654784368
16.77,4.370215250645086,90.57582098426118,157.8167816027799
16.78,4.369497190520948,90.57582098426118,157.82190456864632
16.79,4.3687797778066875,90.57582098426118,157.82702369442913
