Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
8.710104,B,8.710104,1.082719,0,0.7499235,0,2712.13,453.1221,414.813,0,142.5364,190.4765,5.478877,130.9381097,130.9381097,0.000682914,1224.244683,1224.244683,0.005127017,89.99976,89.99976,5230.124,0.01966727
8.720104,B,8.720104,1.083923,0,0.7503862,0,2711.237,452.9977,415.7872,0,142.5103,190.4771,5.481912,130.8502942,130.8502942,0.000682726,1225.553186,1225.553186,0.005133844,89.99976,89.99976,5242.379,0.01971857
8.730104,B,8.730104,1.085127,0,0.7508535,0,2710.334,452.8733,416.7646,0,142.4843,190.4776,5.48495,130.7615071,130.7615071,0.000682533,1226.860801,1226.860801,0.005140669,89.99976,89.99976,5254.647,0.01976994
8.740105,B,8.740105,1.08633,0,0.7513252,0,2709.432,452.749,417.7445,0,142.4582,190.4781,5.487988,130.6725193,130.6725193,0.000682338,1228.167526,1228.167526,0.005147493,89.99976,89.99976,5266.929,0.01982138
8.750105,B,8.750105,1.087532,0,0.751801,0,2708.53,452.6247,418.7271,0,142.4322,190.4786,5.491022,130.5832852,130.5832852,0.000682143,1229.473359,1229.473359,0.005154314,89.99976,89.99976,5279.224,0.01987289
8.760105,B,8.760105,1.088734,0,0.7522814,0,2707.627,452.5004,419.7126,0,142.4061,190.4439,5.490035,130.4937034,130.4937034,0.000681946,1230.778296,1230.778296,0.005161134,89.99976,89.99976,5291.532,0.01992447
8.770105,B,8.770105,1.089935,0,0.7527657,0,2706.725,452.3762,420.7007,0,142.3801,190.4077,5.488874,130.4039527,130.4039527,0.000681747,1232.082336,1232.082336,0.005167951,89.99976,89.99976,5303.853,0.01997612
8.780106,B,8.780106,1.091135,0,0.7532539,0,2705.812,452.2521,421.691,0,142.354,190.3716,5.487726,130.3132146,130.3132146,0.000681544,1233.385468,1233.385468,0.005174766,89.99976,89.99976,5316.187,0.02002783
8.790106,B,8.790106,1.092335,0,0.7537464,0,2704.901,452.128,422.6842,0,142.328,190.3358,5.486614,130.2223016,130.2223016,0.00068134,1234.687691,1234.687691,0.00518158,89.99976,89.99976,5328.533,0.02007961
8.800106,B,8.800106,1.093534,0,0.7542428,0,2703.989,452.0039,423.6799,0,142.3019,190.3002,5.485523,130.1311025,130.1311025,0.000681135,1235.989002,1235.989002,0.005188391,89.99976,89.99976,5340.893,0.02013146
8.810106,B,8.810106,1.094733,0,0.7547433,0,2703.077,451.8799,424.6782,0,142.2759,190.2648,5.484452,130.0396511,130.0396511,0.000680928,1237.289398,1237.289398,0.0051952,89.99976,89.99976,5353.266,0.02018338
8.820107,B,8.820107,1.095931,0,0.7552475,0,2702.165,451.7559,425.6792,0,142.2498,190.2297,5.483414,129.9479832,129.9479831,0.00068072,1238.588878,1238.588878,0.005202008,89.99976,89.99976,5365.652,0.02023537
8.830107,B,8.830107,1.097128,0,0.7557552,0,2701.243,451.632,426.6824,0,142.2238,190.1947,5.48239,129.8552999,129.8552999,0.000680507,1239.887431,1239.887431,0.005208813,89.99976,89.99976,5378.051,0.02028742
8.840107,B,8.840107,1.098324,0,0.7562666,0,2700.322,451.5081,427.688,0,142.1977,190.1599,5.481399,129.7624995,129.7624995,0.000680293,1241.185056,1241.185056,0.005215616,89.99976,89.99976,5390.462,0.02033954
8.850107,B,8.850107,1.09952,0,0.7567819,0,2699.401,451.3842,428.696,0,142.1716,190.1253,5.480419,129.6694208,129.6694208,0.000680078,1242.48175,1242.48175,0.005222416,89.99976,89.99976,5402.887,0.02039173
8.860107,B,8.860107,1.100715,0,0.7573007,0,2698.479,451.2604,429.7063,0,142.1456,190.091,5.479469,129.5760919,129.5760919,0.000679862,1243.777511,1243.777511,0.005229215,89.99976,89.99976,5415.325,0.02044399
8.870108,B,8.870108,1.10191,0,0.7578233,0,2697.558,451.1367,430.7193,0,142.1196,190.0568,5.478542,129.4824987,129.4824987,0.000679644,1245.072336,1245.072336,0.005236012,89.99976,89.99976,5427.776,0.02049632
8.880108,B,8.880108,1.103103,0,0.7583489,0,2696.628,451.013,431.7341,0,142.0935,190.0228,5.477636,129.3881048,129.3881048,0.000679422,1246.366217,1246.366217,0.005242806,89.99976,89.99976,5440.24,0.02054871
8.890108,B,8.890108,1.104297,0,0.7588787,0,2695.697,450.8893,432.752,0,142.0674,189.989,5.476746,129.2933811,129.2933811,0.000679199,1247.659151,1247.659151,0.005249598,89.99976,89.99976,5452.716,0.02060117
8.900108,B,8.900108,1.105489,0,0.7594113,0,2694.766,450.7657,433.7715,0,142.0414,189.9553,5.475878,129.1985044,129.1985044,0.000678974,1248.951136,1248.951136,0.005256387,89.99976,89.99976,5465.206,0.0206537
8.910109,B,8.910109,1.106681,0,0.7599477,0,2693.836,450.6421,434.7934,0,142.0153,189.9219,5.475036,129.1033198,129.1033197,0.000678749,1250.242169,1250.242169,0.005263175,89.99976,89.99976,5477.708,0.0207063
8.920109,B,8.920109,1.107872,0,0.7604872,0,2692.905,450.5186,435.8177,0,141.9893,189.8886,5.47421,129.0079821,129.0079821,0.000678522,1251.532249,1251.532249,0.00526996,89.99976,89.99976,5490.224,0.02075897
8.930109,B,8.930109,1.109062,0,0.76103,0,2691.965,450.3951,436.8441,0,141.9632,189.8556,5.473408,128.9117166,128.9117166,0.00067829,1252.821366,1252.821366,0.005276743,89.99976,89.99976,5502.752,0.0208117
8.940109,B,8.940109,1.110252,0,0.7615762,0,2691.025,450.2717,437.8728,0,141.9372,189.8226,5.472617,128.8152008,128.8152008,0.000678058,1254.109518,1254.109518,0.005283524,89.99976,89.99976,5515.293,0.0208645
8.950109,B,8.950109,1.111441,0,0.7621257,0,2690.085,450.1483,438.9035,0,141.9111,189.7899,5.471856,128.7185062,128.7185062,0.000677824,1255.396703,1255.396703,0.005290302,89.99976,89.99976,5527.847,0.02091737
8.96011,B,8.96011,1.112629,0,0.7626782,0,2689.146,450.025,439.9366,0,141.8851,189.7572,5.471103,128.6215771,128.6215771,0.000677589,1256.682919,1256.682919,0.005297078,89.99976,89.99976,5540.414,0.02097031
8.97011,B,8.97011,1.113816,0,0.7632337,0,2688.206,449.9017,440.9715,0,141.859,189.7248,5.470376,128.5244017,128.5244017,0.000677353,1257.968163,1257.968163,0.005303851,89.99976,89.99976,5552.994,0.02102331
8.98011,B,8.98011,1.115003,0,0.7637927,0,2687.256,449.7785,442.0089,0,141.833,189.6925,5.469662,128.4263024,128.4263024,0.000677112,1259.252426,1259.252426,0.005310622,89.99976,89.99976,5565.586,0.02107638
8.99011,B,8.99011,1.116189,0,0.7643546,0,2686.307,449.6553,443.0484,0,141.8069,189.6604,5.468974,128.3280183,128.3280183,0.00067687,1260.535706,1260.535706,0.005317391,89.99976,89.99976,5578.191,0.02112952
9.000111,B,9.000111,1.117375,0,0.76492,0,2685.358,449.5322,444.0902,0,141.7809,189.6285,5.468296,128.2295196,128.2295196,0.000676627,1261.818001,1261.818001,0.005324157,89.99976,89.99976,5590.81,0.02118273
9.010111,B,9.010111,1.118559,0,0.7654878,0,2684.409,449.4091,445.1334,0,141.7548,189.5967,5.46764,128.1308481,128.1308481,0.000676383,1263.099309,1263.099309,0.005330921,89.99976,89.99976,5603.44,0.02123601
9.020111,B,9.020111,1.119743,0,0.766059,0,2683.46,449.2861,446.1793,0,141.7288,189.565,5.467,128.0319004,128.0319004,0.000676137,1264.379628,1264.379628,0.005337683,89.99976,89.99976,5616.084,0.02128935
9.030111,B,9.030111,1.120926,0,0.7666331,0,2682.501,449.1631,447.2266,0,141.7027,189.5335,5.466376,127.9320984,127.9320984,0.000675887,1265.658949,1265.658949,0.005344441,89.99976,89.99976,5628.741,0.02134276
9.040112,B,9.040112,1.122109,0,0.7672104,0,2681.543,449.0402,448.2766,0,141.6767,189.5021,5.465766,127.8320162,127.8320162,0.000675636,1266.937269,1266.937269,0.005351198,89.99976,89.99976,5641.41,0.02139624
9.050112,B,9.050112,1.123291,0,0.7677906,0,2680.584,448.9173,449.3285,0,141.6506,189.4709,5.465173,127.7317791,127.7317791,0.000675384,1268.214587,1268.214587,0.005357952,89.99976,89.99976,5654.092,0.02144978
9.060112,B,9.060112,1.124472,0,0.7683735,0,2679.626,448.7944,450.3823,0,141.6246,189.4398,5.464597,127.6312996,127.6312996,0.000675131,1269.4909,1269.4909,0.005364703,89.99976,89.99976,5666.787,0.0215034
9.070112,B,9.070112,1.125652,0,0.7689592,0,2678.667,448.6716,451.4378,0,141.5985,189.4089,5.464043,127.5306015,127.5306015,0.000674876,1270.766206,1270.766206,0.005371452,89.99976,89.99976,5679.495,0.02155708
9.080112,B,9.080112,1.126832,0,0.7695481,0,2677.7,448.5489,452.4959,0,141.5725,189.3781,5.463499,127.4290173,127.4290173,0.000674617,1272.040496,1272.040496,0.005378198,89.99976,89.99976,5692.215,0.02161083
9.090113,B,9.090113,1.12801,0,0.7701392,0,2676.732,448.4262,453.5551,0,141.5464,189.3474,5.462968,127.327302,127.327302,0.000674357,1273.313769,1273.313769,0.005384941,89.99976,89.99976,5704.948,0.02166464
9.100113,B,9.100113,1.129188,0,0.7707335,0,2675.764,448.3035,454.617,0,141.5204,189.3169,5.462458,127.2253045,127.2253045,0.000674096,1274.586022,1274.586022,0.005391682,89.99976,89.99976,5717.694,0.02171852
9.110113,B,9.110113,1.130366,0,0.7713309,0,2674.797,448.1809,455.6807,0,141.4943,189.2865,5.461961,127.1230806,127.1230806,0.000673834,1275.857253,1275.857253,0.005398421,89.99976,89.99976,5730.453,0.02177247
9.120113,B,9.120113,1.131542,0,0.7719305,0,2673.829,448.0583,456.746,0,141.4683,189.2562,5.461481,127.0206957,127.0206957,0.00067357,1277.12746,1277.12746,0.005405156,89.99976,89.99976,5743.224,0.02182649
9.130114,B,9.130114,1.132718,0,0.7725332,0,2672.853,447.9359,457.8135,0,141.4422,189.2261,5.461017,126.9174008,126.9174008,0.000673302,1278.396634,1278.396634,0.00541189,89.99976,89.99976,5756.008,0.02188058
9.140114,B,9.140114,1.133893,0,0.7731385,0,2671.876,447.8134,458.8828,0,141.4162,189.196,5.460559,126.813949,126.813949,0.000673033,1279.664773,1279.664773,0.00541862,89.99976,89.99976,5768.805,0.02193473
9.150114,B,9.150114,1.135067,0,0.7737464,0,2670.899,447.691,459.9538,0,141.3901,189.1662,5.46012,126.7102488,126.7102488,0.000672763,1280.931876,1280.931876,0.005425347,89.99976,89.99976,5781.614,0.02198895
9.160114,B,9.160114,1.136241,0,0.7743573,0,2669.922,447.5686,461.0271,0,141.364,189.1364,5.459695,126.6063162,126.6063162,0.000672492,1282.197939,1282.197939,0.005432072,89.99976,89.99976,5794.436,0.02204324
9.170115,B,9.170115,1.137413,0,0.7749702,0,2668.945,447.4463,462.1017,0,141.338,189.1068,5.459286,126.5022843,126.5022843,0.000672219,1283.462962,1283.462962,0.005438795,89.99976,89.99976,5807.271,0.02209759
9.180115,B,9.180115,1.138585,0,0.7755862,0,2667.959,447.324,463.1786,0,141.312,189.0772,5.458889,126.3972529,126.3972529,0.000671942,1284.726934,1284.726934,0.005445514,89.99976,89.99976,5820.118,0.02215201
9.190115,B,9.190115,1.139756,0,0.7762046,0,2666.974,447.2018,464.2571,0,141.2859,189.0478,5.458508,126.2921183,126.2921183,0.000671665,1285.989855,1285.989855,0.005452231,89.99976,89.99976,5832.978,0.0222065
9.200115,B,9.200115,1.140927,0,0.7768261,0,2665.988,447.0797,465.3375,0,141.2598,189.0185,5.458137,126.1866975,126.1866975,0.000671385,1287.251722,1287.251722,0.005458945,89.99976,89.99976,5845.85,0.02226106
9.210115,B,9.210115,1.142096,0,0.7774494,0,2665.002,446.9576,466.4195,0,141.2338,188.9894,5.457787,126.0810999,126.0810999,0.000671105,1288.512533,1288.512533,0.005465656,89.99976,89.99976,5858.735,0.02231568
9.220116,B,9.220116,1.143265,0,0.7780758,0,2664.016,446.8355,467.5036,0,141.2077,188.9603,5.457438,125.9753812,125.9753812,0.000670824,1289.772287,1289.772287,0.005472364,89.99976,89.99976,5871.633,0.02237037
9.230116,B,9.230116,1.144433,0,0.7787045,0,2663.021,446.7135,468.5893,0,141.1817,188.9314,5.457111,125.8686789,125.8686789,0.000670538,1291.030974,1291.030974,0.005479069,89.99976,89.99976,5884.543,0.02242513
9.240116,B,9.240116,1.145601,0,0.7793362,0,2662.026,446.5915,469.6772,0,141.1556,188.9026,5.456791,125.7618138,125.7618137,0.000670251,1292.288592,1292.288592,0.005485772,89.99976,89.99976,5897.466,0.02247995
9.250116,B,9.250116,1.146767,0,0.7799698,0,2661.031,446.4696,470.766,0,141.1296,188.8739,5.456488,125.6547956,125.6547956,0.000669964,1293.54514,1293.54514,0.005492471,89.99976,89.99976,5910.402,0.02253484
9.260117,B,9.260117,1.147933,0,0.7806062,0,2660.036,446.3477,471.8574,0,141.1035,188.8452,5.456192,125.5474953,125.5474953,0.000669674,1294.800615,1294.800615,0.005499168,89.99976,89.99976,5923.35,0.0225898
9.270117,B,9.270117,1.149098,0,0.781245,0,2659.041,446.2259,472.9501,0,141.0775,188.8167,5.455915,125.4400818,125.4400818,0.000669384,1296.055016,1296.055016,0.005505862,89.99976,89.99976,5936.311,0.02264482
9.280117,B,9.280117,1.150262,0,0.7818946,0,2658.037,446.1041,474.0496,0,141.0514,188.7883,5.455647,125.3313947,125.3313947,0.000669088,1297.30833,1297.30833,0.005512553,89.99976,89.99976,5949.284,0.02269991
9.290117,B,9.290117,1.151425,0,0.7824304,0,2657.033,445.9824,475.0803,0,141.0254,188.7601,5.455391,125.2275992,125.2275992,0.000668813,1298.560606,1298.560606,0.005519241,89.99976,89.99976,5962.27,0.02275507
9.300117,B,9.300117,1.152587,0,0.7829685,0,2656.029,445.8607,476.1124,0,140.9993,188.7319,5.45515,125.123599,125.123599,0.000668537,1299.811842,1299.811842,0.005525926,89.99976,89.99976,5975.268,0.0228103
9.310118,B,9.310118,1.153749,0,0.7835096,0,2655.025,445.7391,477.1465,0,140.9733,188.7038,5.45492,125.0194856,125.0194856,0.000668259,1301.062036,1301.062036,0.005532609,89.99976,89.99976,5988.278,0.02286559
9.320118,B,9.320118,1.15491,0,0.7840531,0,2654.021,445.6176,478.1822,0,140.9472,188.6759,5.454703,124.9151019,124.9151019,0.00066798,1302.311187,1302.311187,0.005539289,89.99976,89.99976,6001.301,0.02292095
9.330118,B,9.330118,1.15607,0,0.7845989,0,2653.008,445.496,479.2193,0,140.9212,188.648,5.454491,124.8098997,124.8098997,0.000667697,1303.559286,1303.559286,0.005545966,89.99976,89.99976,6014.337,0.02297638
9.340118,B,9.340118,1.15723,0,0.7851477,0,2651.995,445.3746,480.2582,0,140.8951,188.6202,5.45429,124.7044989,124.7044989,0.000667413,1304.806331,1304.806331,0.00555264,89.99976,89.99976,6027.385,0.02303187
9.350119,B,9.350119,1.158388,0,0.7856983,0,2650.982,445.2532,481.2982,0,140.8691,188.5925,5.454112,124.5989172,124.5989172,0.000667128,1306.05232,1306.05232,0.005559311,89.99976,89.99976,6040.445,0.02308743
9.360119,B,9.360119,1.159546,0,0.7862517,0,2649.969,445.1318,482.34,0,140.843,188.5649,5.453931,124.4932123,124.4932123,0.000666842,1307.297253,1307.297252,0.005565979,89.99976,89.99976,6053.518,0.02314306
9.370119,B,9.370119,1.160703,0,0.7868075,0,2648.956,445.0105,483.3834,0,140.817,188.5375,5.453773,124.3872134,124.3872134,0.000666555,1308.541125,1308.541125,0.005572645,89.99976,89.99976,6066.604,0.02319875
9.380119,B,9.380119,1.161859,0,0.7873656,0,2647.934,444.8892,484.4282,0,140.7909,188.5101,5.453618,124.2805012,124.2805012,0.000666264,1309.78393,1309.78393,0.005579308,89.99976,89.99976,6079.701,0.02325451
9.39012,B,9.39012,1.163015,0,0.7879264,0,2646.911,444.768,485.4749,0,140.7649,188.4827,5.45347,124.1735009,124.1735009,0.000665971,1311.025665,1311.025665,0.005585967,89.99976,89.99976,6092.812,0.02331034
9.40012,B,9.40012,1.164169,0,0.7884892,0,2645.889,444.6469,486.5225,0,140.7388,188.4556,5.453345,124.0663497,124.0663497,0.000665678,1312.266328,1312.266328,0.005592624,89.99976,89.99976,6105.934,0.02336623
9.41012,B,9.41012,1.165323,0,0.7890545,0,2644.867,444.5258,487.5721,0,140.7128,188.4285,5.453224,123.9589798,123.9589798,0.000665383,1313.505918,1313.505918,0.005599278,89.99976,89.99976,6119.069,0.02342219
9.42012,B,9.42012,1.166476,0,0.7896222,0,2643.845,444.4047,488.6229,0,140.6867,188.4014,5.453111,123.8515047,123.8515047,0.000665088,1314.744433,1314.744433,0.005605929,89.99976,89.99976,6132.217,0.02347822
9.43012,B,9.43012,1.167629,0,0.7901927,0,2642.814,444.2837,489.6757,0,140.6607,188.3745,5.45301,123.7431057,123.7431057,0.000664788,1315.981864,1315.981864,0.005612577,89.99976,89.99976,6145.376,0.02353431
9.440121,B,9.440121,1.16878,0,0.7907649,0,2641.783,444.1627,490.7293,0,140.6346,188.3477,5.452922,123.6346014,123.6346014,0.000664487,1317.21821,1317.21821,0.005619222,89.99976,89.99976,6158.549,0.02359047
9.450121,B,9.450121,1.169931,0,0.7913398,0,2640.752,444.0418,491.7849,0,140.6086,188.3209,5.452844,123.525817,123.525817,0.000664185,1318.453468,1318.453468,0.005625863,89.99976,89.99976,6171.733,0.02364669
9.460121,B,9.460121,1.171081,0,0.791917,0,2639.721,443.921,492.8416,0,140.5825,188.2943,5.452771,123.4169193,123.4169193,0.000663882,1319.687637,1319.687637,0.005632502,89.99976,89.99976,6184.93,0.02370298
9.470121,B,9.470121,1.17223,0,0.7924963,0,2638.69,443.8002,493.9,0,140.5564,188.2677,5.452709,123.3078189,123.3078189,0.000663578,1320.920715,1320.920715,0.005639138,89.99976,89.99976,6198.139,0.02375934
9.480122,B,9.480122,1.173378,0,0.7930779,0,2637.65,443.6794,494.9597,0,140.5304,188.2412,5.452662,123.197902,123.197902,0.00066327,1322.152694,1322.152694,0.005645771,89.99976,89.99976,6211.361,0.02381577
9.490122,B,9.490122,1.174525,0,0.7936615,0,2636.611,443.5587,496.0207,0,140.5043,188.2148,5.452623,123.0878003,123.0878003,0.000662961,1323.383572,1323.383572,0.0056524,89.99976,89.99976,6224.595,0.02387226
9.500122,B,9.500122,1.175672,0,0.7942479,0,2635.571,443.4381,497.0832,0,140.4783,188.1885,5.452594,122.9775516,122.9775516,0.000662651,1324.613348,1324.613348,0.005659027,89.99976,89.99976,6237.841,0.02392881
9.510122,B,9.510122,1.176818,0,0.7948365,0,2634.531,443.3175,498.1471,0,140.4522,188.1623,5.452574,122.8671002,122.8671002,0.00066234,1325.842019,1325.842019,0.00566565,89.99976,89.99976,6251.099,0.02398544
9.520123,B,9.520123,1.177963,0,0.7954271,0,2633.491,443.1969,499.2125,0,140.4262,188.1361,5.452562,122.7564819,122.7564819,0.000662027,1327.069584,1327.069584,0.005672271,89.99976,89.99976,6264.37,0.02404213
9.530123,B,9.530123,1.179107,0,0.7960199,0,2632.442,443.0764,500.2791,0,140.4001,188.11,5.452557,122.6449974,122.6449974,0.000661711,1328.296033,1328.296033,0.005678888,89.99976,89.99976,6277.653,0.02409888
9.540123,B,9.540123,1.18025,0,0.7966148,0,2631.393,442.956,501.3469,0,140.3741,188.0865,5.452846,122.5333976,122.5333976,0.000661394,1329.521367,1329.521367,0.005685502,89.99976,89.99976,6290.948,0.0241557
9.550123,B,9.550123,1.181392,0,0.7972118,0,2630.344,442.8356,502.4163,0,140.348,188.0793,5.455003,122.4215833,122.4215833,0.000661075,1330.745583,1330.745583,0.005692112,89.99976,89.99976,6304.256,0.02421259
9.560123,B,9.560123,1.182534,0,0.7978114,0,2629.296,442.7153,503.4872,0,140.322,188.0721,5.457158,122.3095862,122.3095862,0.000660756,1331.968679,1331.968679,0.00569872,89.99976,89.99976,6317.576,0.02426955
9.570124,B,9.570124,1.183675,0,0.7984131,0,2628.247,442.595,504.5593,0,140.2959,188.0649,5.459313,122.1974202,122.1974201,0.000660435,1333.190653,1333.190653,0.005705324,89.99976,89.99976,6330.908,0.02432657
9.580124,B,9.580124,1.184815,0,0.7990168,0,2627.189,442.4747,505.6327,0,140.2699,188.0578,5.461474,122.0844137,122.0844137,0.000660111,1334.411497,1334.411497,0.005711925,89.99976,89.99976,6344.252,0.02438365
9.590124,B,9.590124,1.185954,0,0.7996226,0,2626.132,442.3546,506.7075,0,140.2438,188.0506,5.463636,121.9713,121.9713,0.000659785,1335.63121,1335.63121,0.005718523,89.99976,89.99976,6357.608,0.0244408
9.600124,B,9.600124,1.187092,0,0.8002305,0,2625.074,442.2344,507.7834,0,140.2178,188.0435,5.465797,121.857924,121.857924,0.000659459,1336.84979,1336.84979,0.005725118,89.99976,89.99976,6370.977,0.02449802
9.610125,B,9.610125,1.188229,0,0.8008404,0,2624.017,442.1144,508.8605,0,140.1917,188.0364,5.467964,121.7444844,121.7444844,0.000659131,1338.067234,1338.067234,0.005731709,89.99976,89.99976,6384.358,0.02455531
9.620125,B,9.620125,1.189366,0,0.8014528,0,2622.959,441.9944,509.9395,0,140.1657,188.0293,5.470132,121.6307131,121.6307131,0.000658802,1339.283541,1339.283541,0.005738297,89.99976,89.99976,6397.751,0.02461266
9.630125,B,9.630125,1.190501,0,0.8020667,0,2621.893,441.8744,511.0192,0,140.1396,188.0222,5.472295,121.5162841,121.5162841,0.000658469,1340.498704,1340.498704,0.005744882,89.99976,89.99976,6411.156,0.02467007
9.640125,B,9.640125,1.191636,0,0.8026832,0,2620.826,441.7545,512.1003,0,140.1136,188.0152,5.474466,121.4016008,121.4016008,0.000658136,1341.71272,1341.71272,0.005751463,89.99976,89.99976,6424.573,0.02472755
9.650126,B,9.650126,1.19277,0,0.8033056,0,2619.76,441.6347,513.1853,0,140.0875,188.0081,5.47664,121.2865817,121.2865817,0.0006578,1342.925586,1342.925586,0.005758041,89.99976,89.99976,6438.002,0.0247851
9.660126,B,9.660126,1.193903,0,0.8039281,0,2618.694,441.5149,514.2703,0,140.0615,188.0011,5.478811,121.1714831,121.1714831,0.000657464,1344.137301,1344.137301,0.005764616,89.99976,89.99976,6451.443,0.02484272
9.670126,B,9.670126,1.195035,0,0.8045442,0,2617.627,441.3951,515.3511,0,140.0354,187.9941,5.48099,121.0565872,121.0565872,0.000657128,1345.347867,1345.347867,0.005771187,89.99976,89.99976,6464.897,0.0249004
9.680126,B,9.680126,1.196167,0,0.8051649,0,2616.552,441.2754,516.4347,0,140.0094,187.987,5.483161,120.9407893,120.9407893,0.000656788,1346.557275,1346.557275,0.005777755,89.99976,89.99976,6478.362,0.02495814
9.690126,B,9.690126,1.197297,0,0.8057889,0,2615.477,441.1558,517.5204,0,139.9833,187.9801,5.485349,120.8246993,120.8246993,0.000656447,1347.765522,1347.765522,0.005784319,89.99976,89.99976,6491.84,0.02501595
