14.40022,S,0.5699998,1.250829,0,0.4807857,0,0,290.6817,251.8595,0,113.0146,120.7668,0.8859663,-59.99141072,-59.99141072,-0.000132615,1372.549638,1372.549638,0.006533037,89.99973,89.99973,13392.26,0.05621066
14.41022,S,0.5799997,1.250344,0,0.4808074,0,0,290.6817,251.5338,0,113.0146,120.7694,0.8862619,-59.95533203,-59.95533203,-0.000132474,1371.950085,1371.950085,0.006531712,89.99973,89.99973,13405.98,0.05627599
14.42022,S,0.5899997,1.24986,0,0.4808292,0,0,290.6817,251.2087,0,113.0146,120.772,0.8865575,-59.91932884,-59.91932884,-0.000132334,1371.350892,1371.350892,0.006530389,89.99973,89.99973,13419.7,0.0563413
14.43022,S,0.5999997,1.249375,0,0.4808512,0,0,290.6817,250.8842,0,113.0146,120.7746,0.886853,-59.88338326,-59.88338326,-0.000132194,1370.752058,1370.752058,0.006529067,89.99973,89.99973,13433.4,0.05640659
14.44022,S,0.6099997,1.248891,0,0.4808733,0,0,290.6817,250.5603,0,113.0146,120.7772,0.887159,-59.84751617,-59.84751617,-0.000132054,1370.153583,1370.153583,0.006527746,89.99973,89.99973,13447.1,0.05647188
14.45022,S,0.6199997,1.248407,0,0.4808955,0,0,290.6817,250.2369,0,113.0146,120.7798,0.8874547,-59.81167788,-59.81167788,-0.000131915,1369.555466,1369.555466,0.006526427,89.99973,89.99973,13460.8,0.05653715
14.46022,S,0.6299997,1.247924,0,0.4809178,0,0,290.6817,249.914,0,113.0146,120.7824,0.8877503,-59.77592006,-59.77592006,-0.000131776,1368.957707,1368.957707,0.006525109,89.99973,89.99973,13474.49,0.05660241
14.47022,S,0.6399997,1.247441,0,0.4809402,0,0,290.6817,249.5917,0,113.0146,120.785,0.8880458,-59.74021986,-59.74021986,-0.000131637,1368.360305,1368.360305,0.006523793,89.99973,89.99973,13488.17,0.05666765
14.48022,S,0.6499997,1.246958,0,0.4809627,0,0,290.6817,249.2699,0,113.0146,120.7876,0.8883414,-59.70458522,-59.70458522,-0.000131498,1367.763259,1367.763259,0.006522478,89.99973,89.99973,13501.85,0.05673288
14.49022,S,0.6599997,1.246475,0,0.4809854,0,0,290.6817,248.9486,0,113.0146,120.7902,0.8886378,-59.6689923,-59.6689923,-0.000131359,1367.166569,1367.166569,0.006521164,89.99973,89.99973,13515.52,0.0567981
14.50022,S,0.6699997,1.245992,0,0.4810082,0,0,290.6817,248.628,0,113.0146,120.7928,0.8889343,-59.63348383,-59.63348383,-0.000131221,1366.570234,1366.570234,0.006519852,89.99973,89.99973,13529.19,0.0568633
14.51022,S,0.6799996,1.24551,0,0.4810311,0,0,290.6817,248.308,0,113.0146,120.7954,0.8892291,-59.59803794,-59.59803794,-0.000131083,1365.974254,1365.974254,0.006518541,89.99973,89.99973,13542.85,0.0569285
14.52022,S,0.6899996,1.245028,0,0.4810542,0,0,290.6817,247.9883,0,113.0146,120.798,0.8895255,-59.56261987,-59.56261987,-0.000130945,1365.378628,1365.378628,0.006517232,89.99973,89.99973,13556.5,0.05699367
14.53022,S,0.6999996,1.244546,0,0.4810773,0,0,290.6817,247.6694,0,113.0146,120.8005,0.8898211,-59.52731107,-59.52731107,-0.000130807,1364.783355,1364.783355,0.006515924,89.99973,89.99973,13570.15,0.05705884
14.54022,S,0.7099996,1.244065,0,0.4811006,0,0,290.6817,247.3507,0,113.0146,120.8031,0.8901167,-59.49200624,-59.49200624,-0.00013067,1364.188434,1364.188434,0.006514617,89.99973,89.99973,13583.79,0.05712399
14.55022,S,0.7199996,1.243583,0,0.481124,0,0,290.6817,247.0329,0,113.0146,120.8057,0.8904123,-59.45681466,-59.45681466,-0.000130532,1363.593866,1363.593866,0.006513312,89.99973,89.99973,13597.43,0.05718913
14.56022,S,0.7299996,1.243102,0,0.4811474,0,0,290.6817,246.7154,0,113.0146,120.8083,0.8907087,-59.421637,-59.421637,-0.000130395,1362.99965,1362.99965,0.006512008,89.99973,89.99973,13611.06,0.05725426
14.57022,S,0.7399996,1.242621,0,0.4811711,0,0,290.6817,246.3987,0,113.0146,120.8109,0.8910043,-59.38656065,-59.38656065,-0.000130259,1362.405784,1362.405784,0.006510705,89.99973,89.99973,13624.68,0.05731937
14.58022,S,0.7499996,1.242141,0,0.4811949,0,0,290.6817,246.0822,0,113.0146,120.8135,0.8912999,-59.35151213,-59.35151213,-0.000130122,1361.812269,1361.812269,0.006509404,89.99973,89.99973,13638.3,0.05738447
14.59022,S,0.7599996,1.24166,0,0.4812188,0,0,290.6817,245.7666,0,113.0146,120.8161,0.8915963,-59.316554,-59.316554,-0.000129986,1361.219104,1361.219104,0.006508104,89.99973,89.99973,13651.91,0.05744956
14.60022,S,0.7699996,1.241181,0,0.4812427,0,0,290.6817,245.4512,0,113.0146,120.8186,0.8918911,-59.28161575,-59.28161575,-0.00012985,1360.626288,1360.626288,0.006506805,89.99973,89.99973,13665.52,0.05751463
14.61022,S,0.7799996,1.240701,0,0.4812669,0,0,290.6817,245.1365,0,113.0146,120.8212,0.8921875,-59.24676094,-59.24676094,-0.000129714,1360.03382,1360.03382,0.006505508,89.99973,89.99973,13679.12,0.0575797
14.62022,S,0.7899995,1.240221,0,0.4812911,0,0,290.6817,244.8224,0,113.0146,120.8239,0.8924935,-59.21196474,-59.21196474,-0.000129578,1359.4417,1359.4417,0.006504213,89.99973,89.99973,13692.71,0.05764474
14.63022,S,0.7999995,1.239742,0,0.4813155,0,0,290.6817,244.5087,0,113.0146,120.8265,0.8927891,-59.1772202,-59.1772202,-0.000129443,1358.849928,1358.849928,0.006502918,89.99973,89.99973,13706.3,0.05770978
14.64022,S,0.8099995,1.239263,0,0.48134,0,0,290.6817,244.1957,0,113.0146,120.8291,0.8930847,-59.14255513,-59.14255513,-0.000129308,1358.258503,1358.258503,0.006501625,89.99973,89.99973,13719.88,0.0577748
14.65022,S,0.8199995,1.238784,0,0.4813646,0,0,290.6817,243.8831,0,113.0146,120.8317,0.8933812,-59.10792582,-59.10792582,-0.000129173,1357.667423,1357.667423,0.006500333,89.99973,89.99973,13733.46,0.05783981
14.66022,S,0.8299995,1.238306,0,0.4813893,0,0,290.6817,243.5709,0,113.0146,120.8343,0.8936759,-59.0733442,-59.0733442,-0.000129038,1357.07669,1357.07669,0.006499043,89.99973,89.99973,13747.03,0.05790481
14.67022,S,0.8399995,1.237827,0,0.4814142,0,0,290.6817,243.2594,0,113.0146,120.8369,0.8939723,-59.03884205,-59.03884205,-0.000128903,1356.486302,1356.486302,0.006497754,89.99973,89.99973,13760.6,0.05796979
14.68022,S,0.8499995,1.237349,0,0.4814392,0,0,290.6817,242.9485,0,113.0146,120.8394,0.8942679,-59.00440845,-59.00440845,-0.000128769,1355.896258,1355.896258,0.006496466,89.99973,89.99973,13774.16,0.05803476
14.69022,S,0.8599995,1.236871,0,0.4814643,0,0,290.6817,242.638,0,113.0146,120.842,0.8945644,-58.97001458,-58.97001458,-0.000128635,1355.306557,1355.306557,0.00649518,89.99973,89.99973,13787.71,0.05809972
14.70022,S,0.8699995,1.236394,0,0.4814895,0,0,290.6817,242.328,0,113.0146,120.8446,0.89486,-58.93567932,-58.93567932,-0.000128501,1354.717201,1354.717201,0.006493895,89.99973,89.99973,13801.25,0.05816467
14.71022,S,0.8799995,1.235916,0,0.4815148,0,0,290.6817,242.0187,0,113.0146,120.8472,0.8951564,-58.90142056,-58.90142056,-0.000128368,1354.128186,1354.128186,0.006492611,89.99973,89.99973,13814.8,0.0582296
14.72022,S,0.8899994,1.235439,0,0.4815404,0,0,290.6817,241.7098,0,113.0146,120.8498,0.895452,-58.86720451,-58.86720451,-0.000128234,1353.539514,1353.539514,0.006491329,89.99973,89.99973,13828.33,0.05829452
14.73022,S,0.8999994,1.234962,0,0.481566,0,0,290.6817,241.4015,0,113.0146,120.8524,0.8957484,-58.83305304,-58.83305304,-0.000128101,1352.951184,1352.951184,0.006490048,89.99973,89.99973,13841.86,0.05835943
14.74022,S,0.9099994,1.234486,0,0.4815916,0,0,290.6817,241.0935,0,113.0146,120.855,0.8960441,-58.79893732,-58.79893732,-0.000127968,1352.363195,1352.363194,0.006488768,89.99973,89.99973,13855.38,0.05842432
14.75022,S,0.9199994,1.234009,0,0.4816175,0,0,290.6817,240.7862,0,113.0146,120.8576,0.8963405,-58.76490208,-58.76490208,-0.000127835,1351.775545,1351.775545,0.00648749,89.99973,89.99973,13868.9,0.0584892
14.76022,S,0.9299994,1.233533,0,0.4816436,0,0,290.6817,240.4794,0,113.0146,120.8602,0.8966361,-58.73092048,-58.73092048,-0.000127703,1351.188236,1351.188236,0.006486213,89.99973,89.99973,13882.41,0.05855407
14.77022,S,0.9399994,1.233057,0,0.4816696,0,0,290.6817,240.1731,0,113.0146,120.8628,0.8969325,-58.6969945,-58.6969945,-0.00012757,1350.601266,1350.601266,0.006484937,89.99973,89.99973,13895.92,0.05861893
14.78022,S,0.9499994,1.232582,0,0.4816958,0,0,290.6817,239.8674,0,113.0146,120.8653,0.8972281,-58.66312218,-58.66312218,-0.000127438,1350.014635,1350.014635,0.006483663,89.99973,89.99973,13909.42,0.05868377
14.79022,S,0.9599994,1.232106,0,0.4817222,0,0,290.6817,239.5621,0,113.0146,120.8679,0.8975246,-58.62931542,-58.62931542,-0.000127306,1349.428342,1349.428342,0.00648239,89.99973,89.99973,13922.91,0.0587486
14.80022,S,0.9699994,1.231631,0,0.4817487,0,0,290.6817,239.2574,0,113.0146,120.8705,0.8978211,-58.59555634,-58.59555634,-0.000127175,1348.842386,1348.842386,0.006481118,89.99973,89.99973,13936.4,0.05881342
14.81022,S,0.9799994,1.231156,0,0.4817753,0,0,290.6817,238.9532,0,113.0146,120.8731,0.8981166,-58.56186878,-58.56186878,-0.000127043,1348.256768,1348.256768,0.006479847,89.99973,89.99973,13949.88,0.05887822
14.82022,S,0.9899994,1.230681,0,0.4818021,0,0,290.6817,238.6495,0,113.0146,120.8757,0.8984131,-58.52822494,-58.52822494,-0.000126912,1347.671486,1347.671486,0.006478578,89.99973,89.99973,13963.36,0.05894301
