t,Mach Number,cg (in),cp (in)
4.71,0.580154890750924,153.37971655258062,183.2936660847952
4.72,0.5814947522915254,153.36121974217838,183.29460300816984
4.73,0.5828348697201929,153.34271300097748,183.29556298959915
4.74,0.5841752416367032,153.3241975591171,183.29654653165744
4.75,0.585515866640833,153.3056731542043,183.2975541425107
4.76,0.5868567433323588,153.2871391129274,183.2985863359279
4.7700000000000005,0.5881978703110576,153.2685963941201,183.29964363128718
4.78,0.5895392461767057,153.25004446482683,183.3007265535818
4.79,0.5908808695290797,153.23148319463897,183.301835633426
4.8,0.5922227389679565,153.21291326943827,183.30297140705667
4.8100000000000005,0.5935648530931127,153.19433388733782,183.3041344163359
4.82,0.5949072105043248,153.1757454592246,183.30532520874948
4.83,0.5962498098013694,153.15714839882224,183.3065443374062
4.84,0.5975926495840234,153.13854163611663,183.30779236103268
4.8500000000000005,0.5989357284520633,153.11992612170332,183.30906984397004
4.86,0.6002790450052657,153.10130186277655,183.31037735616454
4.87,0.6016225978434073,153.0826679274534,183.31171547315944
4.88,0.6029663855662648,153.0640253990066,183.31308477608414
4.89,0.6043104067736147,153.04537387928377,183.31448585164065
4.9,0.6056546600652338,153.0267129795552,183.31591929208886
4.91,0.6069991440408986,153.00804350998496,183.31738569522997
4.92,0.6083438573003858,152.98936480333919,183.31888566438718
4.93,0.609688798443472,152.9706770125524,183.32041980838434
4.94,0.611033966069934,152.9519806754139,183.32198874152283
4.95,0.6123793587795483,152.93327485635587,183.32359308355674
4.96,0.6137249751720916,152.91456024850467,183.32523345966362
4.97,0.6150708138473404,152.89583710607064,183.32691050041677
4.98,0.6164168734050717,152.8771042616806,183.3286248417507
4.99,0.6177631524450617,152.8583629114073,183.33037712492836
5.0,0.6191096495670874,152.83961278017344,183.3321679965023
5.01,0.6204563633709251,152.8208532446002,183.33399810827723
5.0200000000000005,0.6218032924563519,152.80208522719732,183.3358681172663
5.03,0.6231504354231441,152.78330818336886,183.33777868564755
5.04,0.6244977908710783,152.76452203234717,183.33973048071695
5.05,0.6258453573999313,152.7457274237594,183.34172417483788
5.0600000000000005,0.6271931336094799,152.72692354418814,183.34376044538976
5.07,0.6285411180995004,152.70811085410628,183.34583997471265
5.08,0.6298893094697696,152.6892897309323,183.34796345004975
5.09,0.6312377063200642,152.67045909311878,183.3501315634859
5.1000000000000005,0.6325863072501609,152.6516199410203,183.35234501188611
5.11,0.633935110859836,152.63277220807544,183.35460449682785
5.12,0.6352841157488665,152.61391506261066,183.35691072453244
5.13,0.6366333205170289,152.59504952619616,183.35926440579306
5.14,0.6379827237640998,152.57617516354728,183.3616662559001
5.15,0.6393323240898561,152.55729168708194,183.36411699456247
5.16,0.6406821200940741,152.53839984471102,183.36661734582748
5.17,0.6420321103765306,152.51949893158314,183.3691680379955
5.18,0.6433822935370023,152.5005892029252,183.3717698035346
5.19,0.6447326681752658,152.48167113361805,183.3744233789877
5.2,0.6460832328910976,152.46274374989386,183.3771295048816
5.21,0.6474339862842745,152.44380784851333,183.37988892562748
5.22,0.6487849269545731,152.42486355496865,183.38270238942334
5.23,0.6501360535017703,152.40590985817482,183.38557064814896
5.24,0.6514873645256423,152.38694786420535,183.38849445725975
5.25,0.6528388586259659,152.3679772325267,183.39147457567657
5.26,0.6541905344025177,152.3489974981117,183.3945117656724
5.2700000000000005,0.6555423904550747,152.33000949235247,183.39760679275554
5.28,0.6568944253834131,152.3110126041702,183.4007604255489
5.29,0.6582466377873097,152.29200691338642,183.40397343566624
5.3,0.6595990262665412,152.27299297730386,183.40724659758564
5.3100000000000005,0.6609515894208844,152.25396991491468,183.41058068851734
5.32,0.6623043258501154,152.234938349683,183.41397648827018
5.33,0.6636572341521486,152.21589856541237,183.41743477910907
5.34,0.6650103128180305,152.1968494117818,183.4209563453363
5.3500000000000005,0.6663635601759212,152.17779205469338,183.4245419729715
5.36,0.6677169745402863,152.15872623563052,183.42819244997028
5.37,0.6690705542255916,152.13965134380527,183.43190856610317
5.38,0.6704242975463026,152.12056827812302,183.4356911127984
5.39,0.6717782028168852,152.10147650535976,183.43954088298094
5.4,0.6731322683518052,152.08237596203634,183.44345867090615
5.41,0.6744864924655278,152.0632672716968,183.44744527199157
5.42,0.6758408734725191,152.04414962997566,183.45150148264392
5.43,0.6771954096872446,152.02502351954976,183.4556281000822
5.44,0.6785500994241702,152.00588928916463,183.45982592215853
5.45,0.6799049409977613,151.98674586390555,183.46409574717305
5.46,0.6812599327224838,151.96759427144934,183.46843837368658
5.47,0.6826150729128032,151.94843437892607,183.47285460032975
5.48,0.6839703598831854,151.92926546360985,183.4773452256061
5.49,0.6853257919480961,151.91008847487353,183.48191104769498
5.5,0.6866813674220007,151.89090294039647,183.48655286424693
5.51,0.6880370846193651,151.8717086875876,183.49127147217902
5.5200000000000005,0.689392941854655,151.8525063890011,183.49606766746328
5.53,0.690748937442336,151.83329529978994,183.50094224491247
5.54,0.6921050696968738,151.81407579638213,183.50589599796348
5.55,0.6934613369327342,151.7948482750566,183.510929718455
5.5600000000000005,0.6948177374643828,151.77561171901715,183.5160441964029
5.57,0.6961742696062851,151.75636705258648,183.5212402197713
5.58,0.6975309316729071,151.737114233225,183.52651857423962
5.59,0.6988877219787144,151.71785246204226,183.5318800429676
5.6000000000000005,0.7002446388381728,151.69858272084895,183.53732540635457
5.61,0.7016016805657476,151.679304580338,183.5428554417968
5.62,0.7029588454759048,151.6600177948887,183.5484709234408
5.63,0.7043161318831099,151.64072306787855,183.55417262193242
5.64,0.7056735381018289,151.6214196959463,183.55996130416364
5.65,0.7070310624465272,151.60210798564435,183.56583773301543
5.66,0.7083887032316706,151.58278836245037,183.57180266709702
5.67,0.7097464587717246,151.56345984951935,183.57785686048163
5.68,0.7111043273811551,151.54412330446706,183.58400106243965
5.69,0.712462307374428,151.5247787380041,183.5902360171682
5.7,0.7138203970660084,151.50542531260047,183.59656246351673
5.71,0.7151785947703625,151.48606402359,183.60298113471168
5.72,0.7165368988019557,151.46669446595297,183.60949275807437
5.73,0.7178953074752539,151.44731635881195,183.61609805473978
5.74,0.7192538191047225,151.4279304173267,183.62279773936956
5.75,0.7206124320048275,151.40853596078296,183.6295925198638
5.76,0.7219711444900344,151.38913326386046,183.63648309706915
5.7700000000000005,0.723329954874809,151.36972276207666,183.64347016448335
5.78,0.7246888614736168,151.35030349959627,183.65055440795956
5.79,0.7260478626009237,151.33087630554206,183.65773650540518
5.8,0.7274069565711951,151.31144120524084,183.6650171264803
5.8100000000000005,0.7287661416988972,151.2919973615884,183.67239693229223
5.82,0.7301254162984951,151.27254576374762,183.67987657508863
5.83,0.7314847786844549,151.25308601153077,183.68745669794777
5.84,0.7328442271712421,151.23361782805313,183.69513793446652
5.8500000000000005,0.7342037600733226,151.2141419204677,183.70292090844686
5.86,0.7355633757051617,151.19465761117215,183.71080623357972
5.87,0.7369230723812253,151.1751651823878,183.7187945131266
5.88,0.7382828484159792,151.1556650597978,183.72688633960146
5.89,0.7396427021238889,151.13615628897148,183.73508229444698
5.9,0.7410026318194203,151.11663971009813,183.74338294771403
5.91,0.7423626358170389,151.0971153231555,183.75178885773443
5.92,0.7437227124312104,151.07758233184734,183.7603005707976
5.93,0.7450828599764004,151.05804169880335,183.76891862082138
5.94,0.746443076767075,151.03849300859707,183.777643529025
5.95,0.7478033611176994,151.0189360288354,183.7864758035987
5.96,0.7491637113427396,150.99937143824113,183.7954159393735
5.97,0.750524125756661,150.97979854220767,183.80446441749066
5.98,0.7518846026739298,150.96021767109335,183.813621705069
5.99,0.7532451404090111,150.9406292202723,183.82288825487302
6.0,0.7546057372763709,150.92103221656737,183.83226450498017
6.01,0.7559663915904749,150.90142755190556,183.84175087844716
6.0200000000000005,0.7573271016657886,150.8818151598535,183.8513477829779
6.03,0.7586878658167778,150.86219432638654,183.8610556105892
6.04,0.760048682358975,150.84256596668803,183.8708747372858
6.05,0.7614095497982727,150.82292962952687,183.88080552411773
6.0600000000000005,0.7627704670489196,150.8032851685107,183.8908483185431
6.07,0.7641314330779668,150.78363321299315,183.90100345159752
6.08,0.7654924468524664,150.7639730307884,183.91127123718638
6.09,0.7668535073394699,150.74430504192506,183.92165197175498
6.1000000000000005,0.7682146135060288,150.72462959051424,183.93214593396195
6.11,0.7695757643191948,150.7049456640587,183.9427533843512
6.12,0.7709369587460195,150.68525424775925,183.95347456502654
6.13,0.7722981957535546,150.66555516686086,183.96430969932766
6.140000000000001,0.7736594743088518,150.645847831906,183.97525899150787
6.15,0.7750207933789625,150.62613308929184,183.9863226264111
6.16,0.7763821519309383,150.60641043104866,183.99750076915433
6.17,0.777743548931831,150.586679839051,184.00879356480908
6.18,0.779104983348692,150.5669418719551,184.02020113808751
6.19,0.7804664541485734,150.54719573909077,184.03172359302806
6.2,0.7818279602985263,150.52744199237117,184.0433610126863
6.21,0.7831895007656025,150.50768087854516,184.05511345882636
6.22,0.7845510745168536,150.4879113993123,184.06698097161663
6.23,0.7859126805193315,150.4681346009053,184.07896356932758
6.24,0.7872743177400874,150.44835018254423,184.09106124803338
6.25,0.7886359851461731,150.42855772220307,184.1032739813163
6.26,0.7899976817046401,150.40875797585787,184.1156017199746
6.2700000000000005,0.7913594063825404,150.38895035763133,184.12804439173524
6.28,0.7927211581469253,150.36913502042154,184.14060190096924
6.29,0.7940829359648465,150.3493124306032,184.15327412841086
6.3,0.7954447388033555,150.32948171792142,184.16606093088356
6.3100000000000005,0.7968065656295042,150.30964360879943,184.17896214102552
6.32,0.798168415410344,150.2897981598063,184.191977567026
6.33,0.7995302871129265,150.2699445797058,184.20510699236064
6.34,0.8008921797043035,150.25008380434582,184.21835017553576
6.3500000000000005,0.8022540921515265,150.23021543540852,184.23170684983552
6.36,0.8036160234216472,150.21033926145617,184.24517672307547
6.37,0.804977972481717,150.19045592625122,184.25875947736128
6.38,0.8063399382987878,150.17056474474626,184.2724547688531
6.390000000000001,0.8077019198399112,150.15066608382884,184.28626222753564
6.4,0.8090639160721386,150.13076029589172,184.30018145699455
6.41,0.8104259259625217,150.11084640994372,184.31421203419896
6.42,0.8117879484781123,150.0909253696687,184.32835350929022
6.43,0.8131499825859618,150.07099699838054,184.34260540537707
6.44,0.8145120272531221,150.0510607553168,184.35696721833796
6.45,0.8158740814466444,150.03111744401323,184.37143841663013
6.46,0.8172361441335807,150.01116654726385,184.38601844110514
6.47,0.8185982142809825,149.99120810737688,184.40070670483254
6.48,0.8199602908559014,149.9712426340963,184.41550259293047
6.49,0.8213223728253889,149.9512693219965,184.43040546240397
6.5,0.8226844591564968,149.93128879483473,184.4454146419906
6.51,0.8240465488162767,149.9113011833663,184.46052943201417
6.5200000000000005,0.8254086407717803,149.89130565276824,184.47574910424763
6.53,0.826770733990059,149.87130314860437,184.4910729017818
6.54,0.8281328274381645,149.85129330403817,184.5065000389049
6.55,0.8294949200831485,149.83127587197487,184.52202970098867
6.5600000000000005,0.8308570108920628,149.81125150180665,184.5376610443849
6.57,0.8322190988319584,149.79121953625366,184.55339319632918
6.58,0.8335811828698876,149.7711803142219,184.56922525485464
6.59,0.8349432619729016,149.751134189773,184.58515628871427
6.6000000000000005,0.8363053351080523,149.73108021610497,184.60118533731242
6.61,0.837667401242391,149.71101931632822,184.61731141064703
6.62,0.8390294593034826,149.6909513053212,184.63353348878738
6.63,0.8403915053514358,149.67087568190038,184.64985048784445
6.640000000000001,0.84175353068885,149.6507932173294,184.6662612361205
6.65,0.8431155261701785,149.6307033850074,184.68276452486205
6.66,0.8444774826498755,149.61060627416768,184.699359113639
6.67,0.845839390982395,149.5905023584816,184.71604373041782
6.68,0.8472012420221906,149.57039081973545,184.7328170716463
6.69,0.8485630266237164,149.55027233565758,184.7496778023527
6.7,0.849924735641426,149.5301469536322,184.76662455626084
6.71,0.8512863600477119,149.5100139537528,184.7836559373946
6.72,0.8526478921714804,149.48987421134714,184.80077053586314
6.73,0.8540093252099635,149.4697273130229,184.81796692224518
6.74,0.8553706523745604,149.44957313353575,184.83524363713644
6.75,0.8567318668766706,149.42941224844287,184.85259919113156
6.76,0.8580929619276934,149.4092439507434,184.87003206499716
6.7700000000000005,0.8594539307390282,149.38906870779266,184.8875407098579
6.78,0.8608147665220743,149.36888676431366,184.9051235473959
6.79,0.8621754624882296,149.34869721700565,184.92277897006295
6.8,0.8635360117915688,149.32850102746698,184.94050534055825
6.8100000000000005,0.8648964073773789,149.30829787808534,184.9583009900679
6.82,0.8662566421434245,149.2880874642593,184.9761642205868
6.83,0.8676167089874701,149.2678704457405,184.9940933058047
6.84,0.8689766008072808,149.24764620942557,185.01208649138854
6.8500000000000005,0.8703363105006212,149.22741504719457,185.03014199527956
6.86,0.8716958309652558,149.20717731803612,185.04825800800342
6.87,0.8730551550989495,149.18693211453487,185.0664326929935
6.88,0.8744142757385183,149.16668032274526,185.08466418610897
6.890000000000001,0.8757731832490963,149.14642175152204,185.10295056348056
6.9,0.8771318647245481,149.1261559518596,185.12128983056627
6.91,0.8784903070339242,149.10588365009144,185.13967996322174
6.92,0.8798484970462747,149.0856043098044,185.15811891118344
6.93,0.88120642163065,149.06531808209476,185.17660459855682
6.94,0.8825640676561003,149.04502539066232,185.19513492431733
6.95,0.8839214219916758,149.02472540312183,185.21370776282794
6.96,0.8852784715064266,149.0044188681866,185.2323209643706
6.97,0.8866352030694031,148.98410571869968,185.25097235569154
6.98,0.8879916035496558,148.96378539593925,185.26965974056156
6.99,0.8893476598162344,148.94345867533534,185.28838090034893
7.0,0.8907033587381894,148.92312508011517,185.3071335946077
7.01,0.892058687184571,148.90278465497775,185.3259155616779
7.0200000000000005,0.8934136320244297,148.8824378709975,185.34472451929872
7.03,0.8947681801268154,148.8620839539301,185.36355816523616
7.04,0.8961223183607784,148.84172354921685,185.38241417792185
7.05,0.8974760335952968,148.8213566794947,185.40129021710342
7.0600000000000005,0.8988293126356953,148.80098271064855,185.42018392361922
7.07,0.9001821421069017,148.78060244989695,185.43909291843732
7.08,0.9015345086021075,148.7602154632659,185.45801480541104
7.09,0.9028863987145037,148.73982172303738,185.47694717242263
7.1000000000000005,0.9042377990372817,148.71942173052153,185.49588759209715
7.11,0.9055886961636325,148.6990147529553,185.51483362252483
7.12,0.9069390766867472,148.6786013661285,185.5337828079945
7.13,0.9082889271998171,148.65818164873664,185.55273267973587
7.140000000000001,0.9096382342960335,148.6377549251247,185.57168075667224
7.15,0.9109869845685874,148.61732201722103,185.59062454618112
7.16,0.91233516461067,148.59688251727013,185.60956154486323
7.17,0.9136827610154724,148.57643635860498,185.62848923932057
7.18,0.9150297603761861,148.55598405588336,185.64740510694074
7.19,0.9163761492860021,148.53552490144637,185.66630661669024
7.2,0.9177219143381115,148.515059434498,185.68519122991282
7.21,0.9190670421257056,148.49458775662276,185.7040564011347
7.22,0.9204115192419754,148.47410918390213,185.72289957887702
7.23,0.9217553325908339,148.4536245361785,185.74171821082177
7.24,0.9230984711020662,148.43313341565022,185.76050976859537
7.25,0.9244409245174385,148.41263574954874,185.77927173147498
7.26,0.9257826825808866,148.39213204929584,185.79800157580866
7.2700000000000005,0.9271237350363463,148.37162161629809,185.81669677576218
7.28,0.9284640716277532,148.35110498557378,185.83535480410055
7.29,0.9298036820990433,148.33058224910346,185.8539731329703
7.3,0.9311425561941523,148.31005274729344,185.87254923468507
7.3100000000000005,0.9324806836570161,148.28951728144273,185.89108058251304
7.32,0.9338180542315704,148.26897544781136,185.90956465146493
7.33,0.9351546576617511,148.2484271996428,185.92799891908345
7.34,0.9364904836914939,148.22787302890058,185.9463808662324
7.3500000000000005,0.9378255220647347,148.20731223041304,185.9647079778872
7.36,0.9391597625254092,148.18674536663357,185.9829777439239
7.37,0.9404931948174532,148.166172488237,186.00118765990774
7.38,0.9418258086848026,148.14559299173962,186.01933522788033
7.390000000000001,0.9431575938713932,148.12500764383537,186.0374179571454
7.4,0.9444885402661769,148.1044160193843,186.0554333670126
7.41,0.9458186402826493,148.08381812890565,186.07337901959588
7.42,0.9471478884767485,148.06321442910135,186.09125251487436
7.43,0.9484762794723623,148.04260419303253,186.10905146315417
7.44,0.9498038078933788,148.02198804131064,186.12677348483157
7.45,0.9511304683636855,148.0013659525129,186.1444162110729
7.46,0.9524562555071705,147.98073741012848,186.16197728448995
7.47,0.9537811639477215,147.96010313063988,186.17945435981133
7.48,0.9551051883092267,147.93946265253635,186.19684510454954
7.49,0.9564283232155737,147.9188160739061,186.2141471996623
7.5,0.9577505632906503,147.89816380086552,186.23135834020886
7.51,0.9590719031583446,147.87750507003472,186.24847623600218
7.5200000000000005,0.9603923374425445,147.8568405898872,186.2654986122513
7.53,0.9617118607671375,147.8361702371424,186.28242321020258
7.54,0.9630304677560119,147.8154936120806,186.29924778777035
7.55,0.9643481530330553,147.79481136588245,186.31597012016255
7.5600000000000005,0.9656649112221558,147.774122986249,186.33258800049953
7.57,0.9669807369666225,147.75342868803625,186.34909924066721
7.58,0.9682956265956131,147.73272881199185,186.36550169263882
7.59,0.9696095794049927,147.71202254419975,186.38179326425794
7.6000000000000005,0.9709225949921614,147.69131070955444,186.39797188590623
7.61,0.972234672954519,147.67059305431533,186.41403550720264
7.62,0.973545812889466,147.64986932420078,186.42998209749467
7.63,0.9748560143944023,147.62914009057874,186.44580964633647
7.640000000000001,0.9761652770667282,147.608404776562,186.4615161639643
7.65,0.9774736005038436,147.58766374175005,186.47709968175974
7.66,0.9787809843031487,147.5669171877217,186.4925582527079
7.67,0.9800874280620437,147.54616441544005,186.50788995184482
7.68,0.9813929313779288,147.52540621463757,186.52309287669758
7.69,0.982697493848204,147.50464223342226,186.53816514771583
7.7,0.9840011150702693,147.4838723902953,186.55310490869368
7.71,0.9853037946415251,147.4630971629456,186.567910327184
7.72,0.9866055321593713,147.44231589678137,186.58257959490155
7.73,0.9879063272212082,147.4215291227665,186.59711092811958
7.74,0.9892061794244357,147.40073685701375,186.61150256805448
7.75,0.990505088366454,147.3799386009949,186.62575278124243
7.76,0.9918030536446634,147.35913503678526,186.639859859907
7.7700000000000005,0.993100074856464,147.33832572124052,186.6538221223153
7.78,0.9943961516161285,147.31751077155226,186.66763791330405
7.79,0.9956912850330015,147.2966905585762,186.68130562013025
7.8,0.9969854788645988,147.27586433765157,186.69482368396496
7.8100000000000005,0.9982787371398315,147.25503283623607,186.7081905743009
7.82,0.9995710638876104,147.2341958598402,186.7214047862919
7.83,1.0008624631368466,147.21335313558825,186.73446484099256
7.84,1.0021529389164514,147.19250522512192,186.74736928558985
7.8500000000000005,1.0034424952553356,147.17165158208297,186.7601166936243
7.86,1.0047311361824103,147.1507925466852,186.77270566520465
7.87,1.0060188657265865,147.12992830162625,186.7851348272129
7.88,1.0073056879167752,147.10905820749005,186.7974028334998
7.890000000000001,1.0085916067818879,147.0881830048699,186.8095083650736
7.9,1.009876626350835,147.0673023341366,186.82145013027892
7.91,1.011160750652528,147.04641617154863,186.8332268649676
7.92,1.0124439837158776,147.02552494636194,186.8448373326594
7.930000000000001,1.0137263295697954,147.00462799790893,186.85628032469646
7.94,1.0150077922431917,146.98372591203812,186.8675546603873
7.95,1.0162883757649779,146.96281861170235,186.8786591871429
7.96,1.0175680841640653,146.9419057322829,186.88959278060415
7.97,1.0188469214693645,146.9209878690296,186.90035434476016
7.98,1.0201248917097872,146.900064535543,186.91094281205932
7.99,1.0214019989044036,146.87913597888965,186.92135714343092
8.0,1.0226782461820945,146.85820245072298,186.93159632138017
8.01,1.023953635084663,146.83726326839513,186.94165934521385
8.02,1.025228166989915,146.8163191816508,186.95154524313247
8.03,1.0265018432756563,146.79536986714643,186.96125307367
8.040000000000001,1.0277746653196929,146.77441525574062,186.97078192577655
8.05,1.0290466344998297,146.75345578677727,186.9801309188918
8.06,1.030317752193873,146.73249083745057,186.9892992030082
8.07,1.031588019779628,146.71152094535051,186.9982859587253
8.08,1.0328574386349012,146.69054605753567,187.00709039729506
8.09,1.0341260101374978,146.66956581096665,187.0157117606571
8.1,1.0353937356652234,146.64858078728346,187.02414932146476
8.11,1.0366606165958838,146.62759051507751,187.03240238310315
8.120000000000001,1.0379266543072851,146.60659523931324,187.04047027969548
8.13,1.0391918501772326,146.58559518959396,187.04835237610493
8.14,1.040456205583532,146.56458973100615,187.05604806792113
8.15,1.0417197219039889,146.54357957639473,187.063556781444
8.16,1.0429824005164094,146.5225643949703,187.07087797365477
8.17,1.0442442427985987,146.50154416078541,187.07801113217988
8.18,1.045505250128363,146.4805192783995,187.08495577524482
8.19,1.0467654238835078,146.45948912036192,187.09171145162188
8.2,1.048024765428827,146.43845426216257,187.09827774049998
8.21,1.0492832749270296,146.41741458888924,187.10465424548667
8.22,1.0505409503836634,146.396369825075,187.11084059079263
8.23,1.0517977895795272,146.3753204951663,187.11683643182613
8.24,1.0530537902954193,146.35426610159953,187.1226414563028
8.25,1.0543089503121386,146.33320697069632,187.12825538415305
8.26,1.0555632674104831,146.31214322665892,187.13367796742568
8.27,1.0568167393712515,146.2910743655486,187.1389089901758
8.28,1.0580693639752423,146.27000102109136,187.14394826834874
8.290000000000001,1.0593211390032544,146.24892281534386,187.14879564965096
8.3,1.0605720622360857,146.227839846159,187.15345101341381
8.31,1.0618221314545346,146.20675244240184,187.1579142704475
8.32,1.0630713444394002,146.18565993362637,187.1621853628863
8.33,1.0643196989714805,146.16456301112854,187.16626426402544
8.34,1.0655671928315742,146.14346142027247,187.17015097814803
8.35,1.0668138238004798,146.12235505076015,187.17384554034592
8.36,1.0680595896589957,146.10124433042782,187.17734801632915
8.370000000000001,1.0693044881879206,146.0801286987738,187.18065850223084
8.38,1.0705485171680529,146.05900863827054,187.18377712440036
8.39,1.0717916743801907,146.03788409310695,187.18670403919035
8.4,1.073033957605133,146.0167547647465,187.18943943273743
8.41,1.0742753646126317,145.99562116995176,187.19198352071058
8.42,1.0755158921300847,145.97448284849125,187.1943365462073
8.43,1.0767555350021187,145.9533400935379,187.19649877890276
8.44,1.0779942878755804,145.9321930286011,187.19847051878958
8.45,1.0792321453973162,145.9110411863895,187.20025209633772
8.46,1.080469102214173,145.88988516275987,187.20184387222815
8.47,1.0817051529729973,145.8687245883008,187.20324623707685
8.48,1.0829402923206357,145.84755958596475,187.20445961115098
8.49,1.0841745149039348,145.8263904395267,187.20548444407942
8.5,1.0854078153697413,145.8052165319706,187.20632121455262
8.51,1.0866401883649017,145.78403852864002,187.20697043001843
8.52,1.0878716285362628,145.76285614173008,187.2074326263692
8.53,1.0891021305306712,145.74166934258253,187.2077083676221
8.540000000000001,1.0903316889949737,145.72047849809485,187.20779824559273
8.55,1.0915602985760164,145.69928303576344,187.20770287956304
8.56,1.0927879539206464,145.6780835053635,187.20742291594297
8.57,1.0940146496757102,145.6568797502936,187.2069590279243
8.58,1.0952403804880544,145.63567160840037,187.20631191513147
8.59,1.0964651410045256,145.61445950779165,187.20548230326366
8.6,1.0976889258719704,145.59324295001346,187.20447094373418
8.61,1.0989117297372357,145.57202234866384,187.20327861330315
8.620000000000001,1.100133547247168,145.55079767347127,187.2019061137053
8.63,1.1013543730486137,145.529568646383,187.20035427127291
8.64,1.1025742017884195,145.50833574782214,187.19862393655472
8.65,1.1037930281130512,145.48709854491446,187.1967159839304
8.66,1.1050108463061397,145.46585733221272,187.1946313118678
8.67,1.1062276496132761,145.4446121886838,187.19237084409616
8.68,1.1074434310956027,145.42336273742555,187.1899355281879
8.69,1.1086581838142615,145.4021095025522,187.187326334873
8.700000000000001,1.1098719008303948,145.38085210858247,187.18454425762522
8.71,1.1110845752051444,145.35959074759324,187.18159031224297
8.72,1.1122961999996526,145.33832559126552,187.17846553642948
8.73,1.1135067682750615,145.31705618032555,187.17517098936608
8.74,1.114716273092513,145.2957830742388,187.1717077512863
8.75,1.1159247075131498,145.27450594702668,187.1680769230436
8.76,1.1171320645981135,145.25322490426998,187.164279625679
8.77,1.1183383374085467,145.23194019443397,187.16031699998467
8.78,1.1195435190055911,145.21065129175204,187.15619020606601
8.790000000000001,1.1207476024503893,145.18935878299837,187.15190042290197
8.8,1.1219505808040826,145.16806238411706,187.14744884790298
8.81,1.123152447127814,145.14676212955624,187.14283669646736
8.82,1.1243531944827252,145.1254583213141,187.13806520153682
8.83,1.1255528159299582,145.10415040621143,187.1331356131498
8.84,1.1267513045306554,145.08283896677216,187.12804919799504
8.85,1.127948653345959,145.06152376154944,187.1228072389641
8.86,1.129144855437011,145.04020476857812,187.11741103470183
8.870000000000001,1.1303399038649535,145.01888231194562,187.11186189915895
8.88,1.1315337916909285,144.99755587601064,187.10616116114142
8.89,1.1327265119760783,144.97622598128837,187.1003101638633
8.9,1.1339180581095885,144.95489243880718,187.09431026282334
8.91,1.1351084250082082,144.93355518423556,187.08816281887502
8.92,1.1362976080329805,144.9122145566183,187.0818692026083
8.93,1.1374856025449975,144.89087007121674,187.0754307960734
8.94,1.1386724039053524,144.86952220002138,187.06884899235635
8.950000000000001,1.1398580074751377,144.84817079311975,187.06212519515435
8.96,1.1410424086154454,144.8268157571603,187.05526081835356
8.97,1.1422256026873687,144.80545743936153,187.04825728561
8.98,1.143407585052,144.7840953796138,187.04111602992964
8.99,1.144588351070432,144.76273001414768,187.03383849325368
9.0,1.1457678961037572,144.74136121941834,187.02642612604365
9.01,1.1469462155130683,144.7199888856706,187.01888038686974
9.02,1.1481233046594577,144.6986133618759,187.01120274200235
9.03,1.149299158904018,144.67723420665632,187.00339466500492
9.040000000000001,1.1504737736078425,144.65585183249866,186.99545763633031
9.05,1.1516471441320228,144.63446613028802,186.98739314292052
9.06,1.152819265837652,144.61307698572276,186.9792026778076
9.07,1.1539901340858225,144.59168474348408,186.9708877397198
9.08,1.1551597442376271,144.57028897541957,186.96244983268994
9.09,1.1563280916541585,144.54889008151002,186.95389046566666
9.1,1.157495171696509,144.52748795591674,186.94521115212927
9.11,1.1586609797257714,144.50608249085934,186.93641340970728
9.120000000000001,1.1598255111030384,144.484674021078,186.92749875980206
9.13,1.1609887611894023,144.46326212654637,186.91846872721274
9.14,1.1621507254460617,144.44184720516802,186.90932483897322
9.15,1.1633114001086309,144.420429144041,186.90006861852004
9.16,1.164470781773823,144.39900785215406,186.89070158828915
9.17,1.1656288670403772,144.3775836490634,186.88122527213852
9.18,1.1667856525070328,144.35615611819097,186.87164119502228
9.19,1.1679411347725288,144.33472566495246,186.86195088265376
9.200000000000001,1.169095310435605,144.3132921598883,186.8521558611737
9.21,1.1702481760949996,144.2918555381534,186.8422576568221
9.22,1.1713997283494526,144.27041609930032,186.83225779561405
9.23,1.1725499637977028,144.24897342595906,186.82215780302138
9.24,1.1736988790384895,144.22752793977588,186.81195920365775
9.25,1.174846470670552,144.2060794861159,186.8016635209686
9.26,1.1759927352926292,144.18462803481478,186.79127227692663
9.27,1.1771376695034608,144.16317386104052,186.78078699173003
9.28,1.1782812699017855,144.14171654284476,186.77020918350735
9.290000000000001,1.179423533086343,144.12025652591984,186.75954036802608
9.3,1.1805644556558719,144.0987936227463,186.74878205840628
9.31,1.1817040342091116,144.07732784544098,186.7379357648391
9.32,1.1828422653448014,144.05585943385213,186.72700299431034
9.33,1.1839791456616806,144.03438797916374,186.71598525032772
9.34,1.1851146717584882,144.01291393696727,186.70488403265452
9.35,1.1862488402339635,143.99143708709946,186.69370083704786
9.36,1.1873816476868457,143.9699574906117,186.68243715500017
9.370000000000001,1.188513090715874,143.94847532971048,186.67109447348847
9.38,1.189643166010375,143.92699026248326,186.65967427380696
9.39,1.1907718715023563,143.9055027037315,186.6481780195095
9.4,1.1918992060258615,143.8840124137208,186.63660715919715
9.41,1.1930251684351918,143.86251950811084,186.62496313510692
9.42,1.1941497575846487,143.84102410591302,186.61324738311134
9.43,1.1952729723285334,143.81952593754818,186.60146133252067
9.44,1.1963948115211473,143.79802537418172,186.58960640588901
